state,year,quarter,transaction_type,count,amount,avg_transaction_value,year_quarter,transaction_category
Mizoram,2024,4,Merchant payments,1199890,893916533.0,744.9987357174408,2024-Q4,merchant payments
Mizoram,2024,4,Recharge & bill payments,236274,120540465.0,510.17236344244395,2024-Q4,recharge & bill payments
Mizoram,2024,4,Financial Services,44785,6012676.0,134.2564698001563,2024-Q4,financial services
Mizoram,2024,4,Others,1125,845277.0,751.3573333333334,2024-Q4,others
Mizoram,2024,2,Peer-to-peer payments,952986,3009367498.0,3157.8297036892463,2024-Q2,peer-to-peer payments
Mizoram,2024,2,Merchant payments,781094,672085704.0,860.4415140815317,2024-Q2,merchant payments
Mizoram,2024,2,Recharge & bill payments,236909,111528807.0,470.7664419671688,2024-Q2,recharge & bill payments
Mizoram,2024,2,Financial Services,4940,4813762.0,974.4457489878542,2024-Q2,financial services
Mizoram,2024,2,Others,1150,681869.0,592.9295652173913,2024-Q2,others
Mizoram,2024,3,Peer-to-peer payments,1092211,3031557787.0,2775.615505612011,2024-Q3,peer-to-peer payments
Mizoram,2024,3,Merchant payments,992777,769225473.0,774.822012395533,2024-Q3,merchant payments
Mizoram,2024,3,Recharge & bill payments,245546,116119620.0,472.9037329054434,2024-Q3,recharge & bill payments
Mizoram,2024,3,Financial Services,28263,6165535.0,218.1486395640944,2024-Q3,financial services
Mizoram,2024,3,Others,1409,819816.0,581.8424414478353,2024-Q3,others
Mizoram,2022,1,Peer-to-peer payments,302740,1691281089.989316,5586.57954016422,2022-Q1,peer-to-peer payments
Mizoram,2022,1,Recharge & bill payments,190137,76541062.33691595,402.55743141480065,2022-Q1,recharge & bill payments
Mizoram,2022,1,Merchant payments,109669,174157725.41469872,1588.0305775989452,2022-Q1,merchant payments
Mizoram,2022,1,Financial Services,731,1657575.282816791,2267.5448465345976,2022-Q1,financial services
Mizoram,2022,1,Others,1640,1521510.587498479,927.75035823078,2022-Q1,others
Mizoram,2022,4,Peer-to-peer payments,378295,1750113148.3068104,4626.318477132424,2022-Q4,peer-to-peer payments
Mizoram,2022,4,Merchant payments,164389,222455759.17733783,1353.227765710223,2022-Q4,merchant payments
Mizoram,2022,4,Recharge & bill payments,148573,63477925.042983845,427.25074571411926,2022-Q4,recharge & bill payments
Mizoram,2022,4,Financial Services,932,949850.198945797,1019.1525739761771,2022-Q4,financial services
Mizoram,2022,4,Others,1585,914402.5369417528,576.9101179443235,2022-Q4,others
Mizoram,2022,2,Peer-to-peer payments,332102,1739114390.3016624,5236.687494509706,2022-Q2,peer-to-peer payments
Mizoram,2022,2,Recharge & bill payments,172281,70775723.34635986,410.8156055883113,2022-Q2,recharge & bill payments
Mizoram,2022,2,Merchant payments,137279,191484723.76839563,1394.8580902278982,2022-Q2,merchant payments
Mizoram,2022,2,Financial Services,656,801633.2114598342,1222.0018467375521,2022-Q2,financial services
Mizoram,2022,2,Others,1659,1010096.4810587188,608.8586383717412,2022-Q2,others
Mizoram,2022,3,Peer-to-peer payments,349715,1665955694.9848173,4763.752469824907,2022-Q3,peer-to-peer payments
Mizoram,2022,3,Recharge & bill payments,156874,68463689.80469275,436.4247090320432,2022-Q3,recharge & bill payments
Mizoram,2022,3,Merchant payments,150320,209934220.28326848,1396.5820934224885,2022-Q3,merchant payments
Mizoram,2022,3,Financial Services,802,880187.5512756812,1097.490712313817,2022-Q3,financial services
Mizoram,2022,3,Others,1327,1031819.4438998674,777.557983345793,2022-Q3,others
Mizoram,2023,1,Peer-to-peer payments,593994,2560331179.0,4310.365389212686,2023-Q1,peer-to-peer payments
Mizoram,2023,1,Recharge & bill payments,234313,98553348.0,420.6055489878923,2023-Q1,recharge & bill payments
Mizoram,2023,1,Merchant payments,221560,293428579.0,1324.3752437263045,2023-Q1,merchant payments
Mizoram,2023,1,Financial Services,1044,2065983.0,1978.91091954023,2023-Q1,financial services
Mizoram,2023,1,Others,1684,1243650.0,738.5095011876484,2023-Q1,others
Mizoram,2023,4,Peer-to-peer payments,809449,2937356157.0,3628.8341291421693,2023-Q4,peer-to-peer payments
Mizoram,2023,4,Merchant payments,454911,486085794.0,1068.5294354280288,2023-Q4,merchant payments
Mizoram,2023,4,Recharge & bill payments,233101,110530170.0,474.1728692712601,2023-Q4,recharge & bill payments
Mizoram,2023,4,Financial Services,1693,6001935.0,3545.147666863556,2023-Q4,financial services
Mizoram,2023,4,Others,1574,866227.0,550.3348157560356,2023-Q4,others
Mizoram,2023,2,Peer-to-peer payments,673375,2715818146.0,4033.1437104139595,2023-Q2,peer-to-peer payments
Mizoram,2023,2,Merchant payments,291229,369968035.0,1270.3681123789183,2023-Q2,merchant payments
Mizoram,2023,2,Recharge & bill payments,241862,102587776.0,424.1583051492173,2023-Q2,recharge & bill payments
Mizoram,2023,2,Financial Services,1144,2164348.0,1891.9125874125873,2023-Q2,financial services
Mizoram,2023,2,Others,1320,1268271.0,960.8113636363636,2023-Q2,others
Mizoram,2023,3,Peer-to-peer payments,725656,2616686121.0,3605.959464264059,2023-Q3,peer-to-peer payments
Mizoram,2023,3,Merchant payments,343955,383487446.0,1114.9349362561964,2023-Q3,merchant payments
Mizoram,2023,3,Recharge & bill payments,237526,100886209.0,424.73754031137645,2023-Q3,recharge & bill payments
Mizoram,2023,3,Financial Services,1523,3916230.0,2571.391989494419,2023-Q3,financial services
Mizoram,2023,3,Others,1753,1154229.0,658.4306902452938,2023-Q3,others
Mizoram,2019,1,Peer-to-peer payments,35126,204183867.4116538,5812.898349133228,2019-Q1,peer-to-peer payments
Mizoram,2019,1,Recharge & bill payments,30327,6760113.704148788,222.90743245783585,2019-Q1,recharge & bill payments
Mizoram,2019,1,Merchant payments,3984,6470456.031897823,1624.11044977355,2019-Q1,merchant payments
Mizoram,2019,1,Financial Services,133,33512.39606736117,251.97290276211407,2019-Q1,financial services
Mizoram,2019,1,Others,736,712945.8536347556,968.6764315689614,2019-Q1,others
Mizoram,2019,4,Recharge & bill payments,60511,16857122.3073061,278.5794699691973,2019-Q4,recharge & bill payments
Mizoram,2019,4,Peer-to-peer payments,57109,341664291.4936854,5982.669833015557,2019-Q4,peer-to-peer payments
Mizoram,2019,4,Merchant payments,6939,9451111.139352825,1362.0278338885753,2019-Q4,merchant payments
Mizoram,2019,4,Financial Services,100,20966.3333050078,209.663333050078,2019-Q4,financial services
Mizoram,2019,4,Others,580,695859.360839114,1199.7575186881274,2019-Q4,others
Mizoram,2019,2,Peer-to-peer payments,37364,233471780.00357005,6248.575634395944,2019-Q2,peer-to-peer payments
Mizoram,2019,2,Recharge & bill payments,31903,7823562.397702506,245.22967738778502,2019-Q2,recharge & bill payments
Mizoram,2019,2,Merchant payments,5646,5889316.861228463,1043.0954412377725,2019-Q2,merchant payments
Mizoram,2019,2,Financial Services,80,14455.380988399309,180.69226235499136,2019-Q2,financial services
Mizoram,2019,2,Others,678,817593.4915248882,1205.8901054939354,2019-Q2,others
Mizoram,2019,3,Recharge & bill payments,49073,12966806.696277115,264.23505178564824,2019-Q3,recharge & bill payments
Mizoram,2019,3,Peer-to-peer payments,42645,257538220.22775066,6039.118776591644,2019-Q3,peer-to-peer payments
Mizoram,2019,3,Merchant payments,5560,7397529.021326996,1330.4908311739202,2019-Q3,merchant payments
Mizoram,2019,3,Financial Services,94,72985.31151294889,776.4394841803073,2019-Q3,financial services
Mizoram,2019,3,Others,722,818358.6944744462,1133.460795670978,2019-Q3,others
Mizoram,2018,1,Recharge & bill payments,10155,2199565.258913744,216.59923770691717,2018-Q1,recharge & bill payments
Mizoram,2018,1,Peer-to-peer payments,6845,41186717.278001666,6017.0514650112,2018-Q1,peer-to-peer payments
Mizoram,2018,1,Merchant payments,616,1066002.1670622267,1730.5229984776406,2018-Q1,merchant payments
Mizoram,2018,1,Financial Services,260,65022.49896840689,250.08653449387268,2018-Q1,financial services
Mizoram,2018,1,Others,685,709912.772844791,1036.3690114522497,2018-Q1,others
Mizoram,2018,4,Peer-to-peer payments,26212,177049162.13058332,6754.507940278625,2018-Q4,peer-to-peer payments
Mizoram,2018,4,Recharge & bill payments,24533,5523702.976434887,225.15399569701574,2018-Q4,recharge & bill payments
Mizoram,2018,4,Merchant payments,3699,6911586.608122997,1868.501380947012,2018-Q4,merchant payments
Mizoram,2018,4,Financial Services,145,35654.18337878893,245.89091985371678,2018-Q4,financial services
Mizoram,2018,4,Others,653,906746.6310095722,1388.5859586670324,2018-Q4,others
Mizoram,2018,2,Recharge & bill payments,13550,3107406.501616686,229.3288931082425,2018-Q2,recharge & bill payments
Mizoram,2018,2,Peer-to-peer payments,11427,77040044.25291511,6741.930887627122,2018-Q2,peer-to-peer payments
Mizoram,2018,2,Merchant payments,1310,2368711.975892641,1808.1770808340773,2018-Q2,merchant payments
Mizoram,2018,2,Financial Services,167,60939.77304627103,364.9088206363535,2018-Q2,financial services
Mizoram,2018,2,Others,597,931303.0542636234,1559.971615181949,2018-Q2,others
Mizoram,2018,3,Peer-to-peer payments,18564,108783543.9098094,5859.919409061054,2018-Q3,peer-to-peer payments
Mizoram,2018,3,Recharge & bill payments,17610,4050433.5962071815,230.00758638314488,2018-Q3,recharge & bill payments
Mizoram,2018,3,Merchant payments,2310,2952533.8004545765,1278.1531603699466,2018-Q3,merchant payments
Mizoram,2018,3,Financial Services,240,43891.23943201654,182.8801643000689,2018-Q3,financial services
Mizoram,2018,3,Others,592,770335.5794872268,1301.2425329176128,2018-Q3,others
Mizoram,2020,1,Recharge & bill payments,85067,24356294.58523286,286.3189554731313,2020-Q1,recharge & bill payments
Mizoram,2020,1,Peer-to-peer payments,57916,356260523.23262954,6151.331639488734,2020-Q1,peer-to-peer payments
Mizoram,2020,1,Merchant payments,9961,10404414.592504771,1044.5150680157385,2020-Q1,merchant payments
Mizoram,2020,1,Financial Services,119,283854.3188381147,2385.330410404325,2020-Q1,financial services
Mizoram,2020,1,Others,546,772492.6204317764,1414.8216491424475,2020-Q1,others
Mizoram,2020,4,Peer-to-peer payments,141038,887252744.067668,6290.877239238134,2020-Q4,peer-to-peer payments
Mizoram,2020,4,Recharge & bill payments,140297,45386403.17281592,323.50230705443397,2020-Q4,recharge & bill payments
Mizoram,2020,4,Merchant payments,39676,52094800.565094605,1313.005357523304,2020-Q4,merchant payments
Mizoram,2020,4,Financial Services,607,855201.5881157237,1408.8988272087704,2020-Q4,financial services
Mizoram,2020,4,Others,989,932966.3002634952,943.3430740783571,2020-Q4,others
Mizoram,2020,2,Recharge & bill payments,127592,37504550.77732091,293.94124065239913,2020-Q2,recharge & bill payments
Mizoram,2020,2,Peer-to-peer payments,60021,404110075.0863959,6732.811434104662,2020-Q2,peer-to-peer payments
Mizoram,2020,2,Merchant payments,10056,14627463.664270937,1454.6006030500137,2020-Q2,merchant payments
Mizoram,2020,2,Financial Services,244,434960.2799078573,1782.6240979830218,2020-Q2,financial services
Mizoram,2020,2,Others,549,516383.63442262856,940.5894980375748,2020-Q2,others
Mizoram,2020,3,Recharge & bill payments,132664,40941077.032856956,308.6072863237725,2020-Q3,recharge & bill payments
Mizoram,2020,3,Peer-to-peer payments,99644,634560147.3506901,6368.272523691242,2020-Q3,peer-to-peer payments
Mizoram,2020,3,Merchant payments,20934,30693648.236451425,1466.21038676084,2020-Q3,merchant payments
Mizoram,2020,3,Financial Services,535,824864.513127287,1541.8028282753028,2020-Q3,financial services
Mizoram,2020,3,Others,926,924438.3714747172,998.313576106606,2020-Q3,others
Mizoram,2021,1,Peer-to-peer payments,156386,982955112.1892779,6285.441869408245,2021-Q1,peer-to-peer payments
Mizoram,2021,1,Recharge & bill payments,128055,45558278.22323953,355.77117819092996,2021-Q1,recharge & bill payments
Mizoram,2021,1,Merchant payments,43511,70289687.94622748,1615.4463916303343,2021-Q1,merchant payments
Mizoram,2021,1,Financial Services,648,1330632.9787811027,2053.445954909109,2021-Q1,financial services
Mizoram,2021,1,Others,975,971875.6084117102,996.7954958068823,2021-Q1,others
Mizoram,2021,4,Peer-to-peer payments,272209,1545255603.4119103,5676.724882027818,2021-Q4,peer-to-peer payments
Mizoram,2021,4,Recharge & bill payments,179405,67548806.84754582,376.51574285859266,2021-Q4,recharge & bill payments
Mizoram,2021,4,Merchant payments,99265,154183940.72826496,1553.2558376896686,2021-Q4,merchant payments
Mizoram,2021,4,Financial Services,695,2202285.707728365,3168.7564139976475,2021-Q4,financial services
Mizoram,2021,4,Others,1755,1475104.827591939,840.5155712774581,2021-Q4,others
Mizoram,2021,2,Peer-to-peer payments,173064,995581952.903405,5752.680816942894,2021-Q2,peer-to-peer payments
Mizoram,2021,2,Recharge & bill payments,161763,56059844.239659324,346.5554189750396,2021-Q2,recharge & bill payments
Mizoram,2021,2,Merchant payments,57877,69528721.40156102,1201.3186827506786,2021-Q2,merchant payments
Mizoram,2021,2,Financial Services,611,710657.5065644829,1163.1055753919525,2021-Q2,financial services
Mizoram,2021,2,Others,1025,993297.250902934,969.0704886857893,2021-Q2,others
Mizoram,2021,3,Peer-to-peer payments,224873,1290523196.259221,5738.897939099941,2021-Q3,peer-to-peer payments
Mizoram,2021,3,Recharge & bill payments,177281,67493206.62394348,380.7131425473879,2021-Q3,recharge & bill payments
Mizoram,2021,3,Merchant payments,74553,113697005.89820999,1525.0493729053155,2021-Q3,merchant payments
Mizoram,2021,3,Financial Services,522,806905.9729422838,1545.7968830311952,2021-Q3,financial services
Mizoram,2021,3,Others,1300,1228335.4576346257,944.8734289497121,2021-Q3,others
Bihar,2024,1,Merchant payments,548896156,316662638999.0,576.9081009905998,2024-Q1,merchant payments
Bihar,2024,1,Peer-to-peer payments,456038110,1275205176229.0,2796.26888250414,2024-Q1,peer-to-peer payments
Bihar,2024,1,Recharge & bill payments,73038449,45243630428.0,619.4494960866433,2024-Q1,recharge & bill payments
Bihar,2024,1,Financial Services,295689,411700201.0,1392.3419572591472,2024-Q1,financial services
Bihar,2024,1,Others,466379,213719039.0,458.2518488182358,2024-Q1,others
Bihar,2024,4,Merchant payments,843136457,451257296266.0,535.2126485807979,2024-Q4,merchant payments
Bihar,2024,4,Peer-to-peer payments,641971705,1592038209091.0,2479.919592548086,2024-Q4,peer-to-peer payments
Bihar,2024,4,Recharge & bill payments,72565377,54638087933.0,752.949825272733,2024-Q4,recharge & bill payments
Bihar,2024,4,Financial Services,1670253,714133013.0,427.55978465537856,2024-Q4,financial services
Bihar,2024,4,Others,323883,279749744.0,863.7370408449965,2024-Q4,others
Bihar,2024,2,Merchant payments,703589936,385479716519.0,547.8755405606029,2024-Q2,merchant payments
Bihar,2024,2,Peer-to-peer payments,529387475,1452390033678.0,2743.529271594497,2024-Q2,peer-to-peer payments
Bihar,2024,2,Recharge & bill payments,80054155,48206932392.0,602.1790173414485,2024-Q2,recharge & bill payments
Bihar,2024,2,Financial Services,386397,523080064.0,1353.737384089421,2024-Q2,financial services
Bihar,2024,2,Others,470422,246802023.0,524.6396278235287,2024-Q2,others
Bihar,2024,3,Merchant payments,730368233,370788705611.0,507.67364852107414,2024-Q3,merchant payments
Bihar,2024,3,Peer-to-peer payments,547897786,1358253139121.0,2479.0265152139164,2024-Q3,peer-to-peer payments
Bihar,2024,3,Recharge & bill payments,73819834,50382123046.0,682.5011696179106,2024-Q3,recharge & bill payments
Bihar,2024,3,Financial Services,458793,630950534.0,1375.240106104496,2024-Q3,financial services
Bihar,2024,3,Others,331577,225555027.0,680.2493146388321,2024-Q3,others
Bihar,2022,1,Peer-to-peer payments,138085265,500024806542.69324,3621.1308030780347,2022-Q1,peer-to-peer payments
Bihar,2022,1,Merchant payments,114892163,95507710275.50963,831.2813318303497,2022-Q1,merchant payments
Bihar,2022,1,Recharge & bill payments,30545266,15431605247.390364,505.2044807005565,2022-Q1,recharge & bill payments
Bihar,2022,1,Financial Services,169722,148088975.22896564,872.53847603119,2022-Q1,financial services
Bihar,2022,1,Others,698018,299484690.3236611,429.05009659301203,2022-Q1,others
Bihar,2022,4,Merchant payments,243777692,172924170171.63205,709.3519048151135,2022-Q4,merchant payments
Bihar,2022,4,Peer-to-peer payments,225487662,739870172148.0806,3281.2002465486585,2022-Q4,peer-to-peer payments
Bihar,2022,4,Recharge & bill payments,47054083,22729599211.247635,483.0526441509366,2022-Q4,recharge & bill payments
Bihar,2022,4,Financial Services,205989,199208429.5113938,967.0828515668011,2022-Q4,financial services
Bihar,2022,4,Others,559223,288999714.3604311,516.7879617977642,2022-Q4,others
Bihar,2022,2,Peer-to-peer payments,164119431,610448610667.7207,3719.5389171664915,2022-Q2,peer-to-peer payments
Bihar,2022,2,Merchant payments,158289353,126423430586.42947,798.6856234508045,2022-Q2,merchant payments
Bihar,2022,2,Recharge & bill payments,36950622,17225668601.948982,466.18074797087263,2022-Q2,recharge & bill payments
Bihar,2022,2,Financial Services,124199,116203820.91131489,935.6260590770851,2022-Q2,financial services
Bihar,2022,2,Others,661424,247541289.12967217,374.2550756090982,2022-Q2,others
Bihar,2022,3,Merchant payments,198273336,137873615624.72937,695.3714423039181,2022-Q3,merchant payments
Bihar,2022,3,Peer-to-peer payments,192304951,632747186972.1919,3290.3322752839154,2022-Q3,peer-to-peer payments
Bihar,2022,3,Recharge & bill payments,46044353,20417791249.028316,443.43746667541006,2022-Q3,recharge & bill payments
Bihar,2022,3,Financial Services,179533,161987346.1868727,902.2705919628853,2022-Q3,financial services
Bihar,2022,3,Others,565212,245905365.7791165,435.0674893298736,2022-Q3,others
